language,country,main_group,subgroup,product-name,product-number,file-path
fr,FR,isolation-valves,ball-valves,tsa40hi_iso,p133-87,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/tsa40hi_iso-ti-p133-87-fr.ashx?rev=2854353e712b4abb82a22a1bb0314ea2
fr,FR,isolation-valves,ball-valves,tsa40si-tsa40vi,p133-78,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/tsa40si-tsa40vi-ti-p133-78-fr.ashx?rev=2f35b7b0d67f4092a2eebe62f5fc4eaf
fr,FR,isolation-valves,ball-valves,tsa_10ti,p133-68,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/tsa_10ti-ti-p133-68-fr.ashx?rev=0d65e4f14c6a4e2eaa67e89e43fce1ff
fr,FR,isolation-valves,ball-valves,tsa_31s_iso,p133-28,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/tsa_31s_iso-ti-p133-28-fr.ashx?rev=97c5b84fce4c4a6eb4b306500ec0e7a6
fr,FR,isolation-valves,ball-valves,tsa_31v_iso,p133-31,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/tsa_31v_iso-ti-p133-31-fr.ashx?rev=2a94aefc24f246098dc6e07fe6ba46d0
fr,FR,isolation-valves,ball-valves,tsa_33v,p133-62,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/tsa_33v-ti-p133-62-fr.ashx?rev=d03ee3977c8049cebf8b7c914dad6bea
fr,FR,steam-traps,sealed-steam-traps,tss21,p125-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/tss21-ti-p125-02-fr.ashx?rev=2a1fca36961e4608b17be56701c1ad16
de,CH,steam-traps,balanced-pressure-steam-traps,tss21,2603,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/tss21-ti-2603-de.ashx?rev=3333abb686114f3bbe69116d5d1e0357
de,DE,steam-traps,balanced-pressure-steam-traps,tss21,2603,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/tss21-ti-2603-de.ashx?rev=3333abb686114f3bbe69116d5d1e0357
de,CH,steam-traps,sealed-steam-traps,tss21,2603,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/tss21-ti-2603-de.ashx?rev=3333abb686114f3bbe69116d5d1e0357
fr,CH,steam-traps,sealed-steam-traps,tss21,p125-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/tss21-ti-p125-02-fr.ashx?rev=2a1fca36961e4608b17be56701c1ad16
fr,FR,boiler-controls-and-systems,feedtanks,tube_dimmersion_it,p401-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/tube_dimmersion_it-ti-p401-07-fr.ashx?rev=9e1a02af57d74bee99a316866f2ab766
it,IT,boiler-controls-and-systems,tds-blowdown-controls,tubidity_monitor,p403-96,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/tubidity_monitor-ti-p403-96-it.ashx?rev=8bbfd74656f44888aea8c604635b0ab5
de,DE,control-systems,self-acting-controls,tuc_02_d,tuc-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/tuc_02_d-ti-tuc-02-de.ashx?rev=fd3ed23c72b14d59a6c87efce7aa941b
de,CH,control-systems,self-acting-controls,tuc_02_d,tuc-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/tuc_02_d-ti-tuc-02-de.ashx?rev=fd3ed23c72b14d59a6c87efce7aa941b
fr,FR,boiler-controls-and-systems,tds-blowdown-controls,turbidite_modele_556_tf56n,p403-96,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/turbidite_modele_556_tf56n-ti-p403-96-fr.ashx?rev=6c4eca9231af428794606ba5e51d4b2f
de,CH,heat-transfer-solutions,heat-exchangers,turflow-evc,p222-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/turflow-evc-ti-p222-02-de.ashx?rev=3334169ea2ad4cebb48eb361c4a89bb4
de,DE,heat-transfer-solutions,heat-exchangers,turflow-evc,p222-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/turflow-evc-ti-p222-02-de.ashx?rev=3334169ea2ad4cebb48eb361c4a89bb4
fr,CH,heat-transfer-solutions,heat-exchangers,turflow_type_evc,p222-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/turflow_type_evc-ti-p222-02-fr.ashx?rev=fdc542f7031d4660a3097cf0c6f2b4d8
fr,CH,heat-transfer-solutions,heat-exchangers,turflow_type_evc,p222-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/turflow_type_evc-ti-p222-03-fr.ashx?rev=7cbd741efe4049e69a627854ba6fc846
fr,FR,heat-transfer-solutions,heat-exchangers,turflow_type_evc,p222-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/turflow_type_evc-ti-p222-02-fr.ashx?rev=fdc542f7031d4660a3097cf0c6f2b4d8
fr,FR,heat-transfer-solutions,heat-exchangers,turflow_type_evc,p222-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/turflow_type_evc-ti-p222-03-fr.ashx?rev=7cbd741efe4049e69a627854ba6fc846
de,DE,heat-transfer-solutions,heat-exchangers,turflow_vep,vep,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/turflow_vep-ti-vep-de.ashx?rev=e16c31b2989b44919d51928ad5978975
de,CH,heat-transfer-solutions,heat-exchangers,turflow_vep,vep,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/turflow_vep-ti-vep-de.ashx?rev=e16c31b2989b44919d51928ad5978975
de,DE,heat-transfer-solutions,heat-exchangers,turflow_ves,ves,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/turflow_ves-ti-ves-de.ashx?rev=cb9718a07aaf467bb77eed216ff7c085
de,CH,heat-transfer-solutions,heat-exchangers,turflow_ves,ves,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/turflow_ves-ti-ves-de.ashx?rev=cb9718a07aaf467bb77eed216ff7c085
it,CH,control-systems,self-acting-controls,tw,p047-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/tw-ti-p047-01-it.ashx?rev=037678b3340e420ca0409b2fa03f0e8f
it,IT,control-systems,self-acting-controls,tw,p047-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/tw-ti-p047-01-it.ashx?rev=037678b3340e420ca0409b2fa03f0e8f
de,DE,control-systems,self-acting-controls,tw_gg_rg,1809,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/tw_gg_rg-ti-1809-de.ashx?rev=697f82e605014b11a384f64a88a7cb3c
de,CH,control-systems,self-acting-controls,tw_gg_rg,1809,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/tw_gg_rg-ti-1809-de.ashx?rev=697f82e605014b11a384f64a88a7cb3c
de,CH,control-systems,self-acting-controls,tw_waser,10121,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/tw_waser-ti-10121-de.ashx?rev=acb04e0ea5be4468a2746c70b9a06930
de,DE,control-systems,self-acting-controls,tw_waser,10121,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/tw_waser-ti-10121-de.ashx?rev=acb04e0ea5be4468a2746c70b9a06930
de,CH,steam-traps,steam-trap-management,typ30,p087-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/typ30-ti-p087-01-de.ashx?rev=aaf2458ae27c4f579888a2a3d22b534f
de,DE,steam-traps,steam-trap-management,typ30,p087-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/typ30-ti-p087-01-de.ashx?rev=aaf2458ae27c4f579888a2a3d22b534f
de,CH,isolation-valves,piston-valves,typ_dm,p373a-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/typ_dm-ti-p373a-04-de.ashx?rev=0866bc30e4a54e2296c93128bf8cfaf2
fr,CH,heat-transfer-solutions,clean-steam-generators,u_upi_upc_upf,p593-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/u_upi_upc_upf-ti-p593-02-fr.ashx?rev=b8ee053456ef4116914a9f720fbda113
fr,FR,heat-transfer-solutions,clean-steam-generators,u_upi_upc_upf,p593-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/u_upi_upc_upf-ti-p593-02-fr.ashx?rev=b8ee053456ef4116914a9f720fbda113
de,DE,steam-traps,balanced-pressure-steam-traps,ubp32,p127-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ubp32-ti-p127-01-de.ashx?rev=601bd9502e4c42f2aa38308ba18dcb65
fr,CH,steam-traps,swivel-connectors-and-traps,ubp32,p127-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ubp32-ti-p127-01-fr.ashx?rev=c34ff3a48848493fb1d032d71e1c9d44
de,DE,steam-traps,swivel-connectors-and-traps,ubp32,p127-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ubp32-ti-p127-01-de.ashx?rev=601bd9502e4c42f2aa38308ba18dcb65
de,CH,steam-traps,balanced-pressure-steam-traps,ubp32,p127-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ubp32-ti-p127-01-de.ashx?rev=601bd9502e4c42f2aa38308ba18dcb65
it,IT,steam-traps,swivel-connectors-and-traps,ubp32,p127-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ubp32-ti-p127-01-it.ashx?rev=16927b05636142d298bf89adb3a461e1
fr,FR,steam-traps,swivel-connectors-and-traps,ubp32,p127-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/ubp32-ti-p127-01-fr.ashx?rev=c34ff3a48848493fb1d032d71e1c9d44
it,CH,steam-traps,swivel-connectors-and-traps,ubp32,p127-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/ubp32-ti-p127-01-it.ashx?rev=16927b05636142d298bf89adb3a461e1
de,CH,steam-traps,swivel-connectors-and-traps,ubp32,p127-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/ubp32-ti-p127-01-de.ashx?rev=601bd9502e4c42f2aa38308ba18dcb65
it,CH,steam-traps,swivel-connectors-and-traps,uft32,p146-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/uft32-ti-p146-05-it.ashx?rev=e76a2f72a3d048408177bf0ba95df89b
fr,FR,steam-traps,swivel-connectors-and-traps,uft32,p146-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/uft32-ti-p146-05-fr.ashx?rev=16175d9c37fe4f8686902da5ea05402d
de,DE,steam-traps,swivel-connectors-and-traps,uft32,p146-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uft32-ti-p146-05-de.ashx?rev=3e6831265592438dab54dcbc1799b700
fr,CH,steam-traps,swivel-connectors-and-traps,uft32,p146-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/uft32-ti-p146-05-fr.ashx?rev=16175d9c37fe4f8686902da5ea05402d
it,IT,steam-traps,swivel-connectors-and-traps,uft32,p146-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/uft32-ti-p146-05-it.ashx?rev=e76a2f72a3d048408177bf0ba95df89b
de,CH,steam-traps,sealed-steam-traps,uft32,p146-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uft32-ti-p146-05-de.ashx?rev=3e6831265592438dab54dcbc1799b700
de,CH,steam-traps,swivel-connectors-and-traps,uft32,p146-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uft32-ti-p146-05-de.ashx?rev=3e6831265592438dab54dcbc1799b700
de,DE,steam-traps,ball-float-steam-traps,uft32,p146-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uft32-ti-p146-05-de.ashx?rev=3e6831265592438dab54dcbc1799b700
de,CH,steam-traps,ball-float-steam-traps,uft32,p146-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uft32-ti-p146-05-de.ashx?rev=3e6831265592438dab54dcbc1799b700
de,CH,steam-traps,swivel-connectors-and-traps,uib30_30h,p113-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uib30_30h-ti-p113-01-de.ashx?rev=683ef06bf3f5474aa12c982fe5ac8221
de,DE,steam-traps,swivel-connectors-and-traps,uib30_30h,p113-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uib30_30h-ti-p113-01-de.ashx?rev=683ef06bf3f5474aa12c982fe5ac8221
de,CH,steam-traps,inverted-bucket-steam-traps,uib30_30h,p113-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uib30_30h-ti-p113-01-de.ashx?rev=683ef06bf3f5474aa12c982fe5ac8221
de,DE,steam-traps,inverted-bucket-steam-traps,uib30_30h,p113-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uib30_30h-ti-p113-01-de.ashx?rev=683ef06bf3f5474aa12c982fe5ac8221
it,CH,steam-traps,swivel-connectors-and-traps,uib30_uib30h,p113-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/uib30_uib30h-ti-p113-01-it.ashx?rev=b3f0c3639a714b84b6cb921405b77e49
it,IT,steam-traps,swivel-connectors-and-traps,uib30_uib30h,p113-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/uib30_uib30h-ti-p113-01-it.ashx?rev=b3f0c3639a714b84b6cb921405b77e49
it,IT,steam-traps,swivel-connectors-and-traps,uib45,p113-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/uib45-ti-p113-03-it.ashx?rev=663fe7d5f5f74213ac7f3b8bc1b5a18b
fr,CH,steam-traps,swivel-connectors-and-traps,uib45,p113-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/uib45-ti-p113-03-fr.ashx?rev=6a41ac6f15ba4d668d5aaf2646c47758
it,CH,steam-traps,swivel-connectors-and-traps,uib45,p113-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/uib45-ti-p113-03-it.ashx?rev=663fe7d5f5f74213ac7f3b8bc1b5a18b
fr,FR,steam-traps,swivel-connectors-and-traps,uib45,p113-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/uib45-ti-p113-03-fr.ashx?rev=6a41ac6f15ba4d668d5aaf2646c47758
fr,CH,steam-traps,swivel-connectors-and-traps,uib_30-30h,p113-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/uib_30-30h-ti-p113-01-fr.ashx?rev=93592faa34ed49ae9688253734fd5a27
fr,FR,steam-traps,swivel-connectors-and-traps,uib_30-30h,p113-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/uib_30-30h-ti-p113-01-fr.ashx?rev=93592faa34ed49ae9688253734fd5a27
fr,CH,steam-traps,steam-trap-management,up100,p087-35,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/up100-ti-p087-35-fr.ashx?rev=c07b5eec55354aa78fc759843de41713
fr,FR,steam-traps,steam-trap-management,up100,p087-35,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/up100-ti-p087-35-fr.ashx?rev=c07b5eec55354aa78fc759843de41713
it,IT,steam-traps,swivel-connectors-and-traps,usm21,p625-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/usm21-ti-p625-04-it.ashx?rev=f75c5c1b40e842f88c0e49447faa93c2
de,CH,steam-traps,swivel-connectors-and-traps,usm21,p625-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/usm21-ti-p625-04-de.ashx?rev=a7630ef222094976980c6dfc3b6e9f20
de,DE,steam-traps,swivel-connectors-and-traps,usm21,p625-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/usm21-ti-p625-04-de.ashx?rev=a7630ef222094976980c6dfc3b6e9f20
de,CH,steam-traps,bimetallic-steam-traps,usm21,p625-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/usm21-ti-p625-04-de.ashx?rev=a7630ef222094976980c6dfc3b6e9f20
it,CH,steam-traps,swivel-connectors-and-traps,usm21,p625-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/usm21-ti-p625-04-it.ashx?rev=f75c5c1b40e842f88c0e49447faa93c2
de,DE,steam-traps,bimetallic-steam-traps,usm21,p625-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/usm21-ti-p625-04-de.ashx?rev=a7630ef222094976980c6dfc3b6e9f20
it,IT,steam-traps,swivel-connectors-and-traps,usm32,p625-11,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/usm32-ti-p625-11-it.ashx?rev=9e3b75162fb043c7a6625708f17a8b7a
it,CH,steam-traps,swivel-connectors-and-traps,usm32,p625-11,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/usm32-ti-p625-11-it.ashx?rev=9e3b75162fb043c7a6625708f17a8b7a
fr,FR,steam-traps,bimetallic-steam-traps,usm_21,p625-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/usm_21-ti-p625-04-fr.ashx?rev=bcaf955d5ece40038dbeb026a0975924
fr,CH,steam-traps,bimetallic-steam-traps,usm_21,p625-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/usm_21-ti-p625-04-fr.ashx?rev=bcaf955d5ece40038dbeb026a0975924
fr,CH,steam-traps,sealed-steam-traps,usm_32,p625-11,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/usm_32-ti-p625-11-fr.ashx?rev=a38d10b787a440af919d8e024000637e
fr,FR,steam-traps,sealed-steam-traps,usm_32,p625-11,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/usm_32-ti-p625-11-fr.ashx?rev=a38d10b787a440af919d8e024000637e
fr,CH,steam-traps,thermodynamic-steam-traps,utd26,p154-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/utd26-ti-p154-04-fr.ashx?rev=89c91b529a864dd1960660781be3adc0
fr,FR,steam-traps,thermodynamic-steam-traps,utd26,p154-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/utd26-ti-p154-04-fr.ashx?rev=89c91b529a864dd1960660781be3adc0
de,DE,steam-traps,swivel-connectors-and-traps,utd26,p154-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/utd26-ti-p154-04-de.ashx?rev=2b66350a16544bd3963c07e1aaee9c4f
it,IT,steam-traps,swivel-connectors-and-traps,utd26-utd26y,p154-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/utd26-utd26y-ti-p154-04-it.ashx?rev=277b894e6dba49528370867404c31715
it,IT,steam-traps,thermodynamic-steam-traps,utd26-utd26y,p154-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/utd26-utd26y-ti-p154-04-it.ashx?rev=277b894e6dba49528370867404c31715
it,CH,steam-traps,swivel-connectors-and-traps,utd30l_utd30la_utd30h_utd30ha,p154-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/utd30l_utd30la_utd30h_utd30ha-ti-p154-01-it.ashx?rev=58636e7970a941da97dad3cba8f8a031
it,IT,steam-traps,swivel-connectors-and-traps,utd30l_utd30la_utd30h_utd30ha,p154-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/utd30l_utd30la_utd30h_utd30ha-ti-p154-01-it.ashx?rev=58636e7970a941da97dad3cba8f8a031
fr,CH,steam-traps,thermodynamic-steam-traps,utd52,2-5161,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/utd52-ti-2-5161-fr.ashx?rev=59e51e3a239f485e95203aa7761e96dc
fr,FR,steam-traps,thermodynamic-steam-traps,utd52,2-5161,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/utd52-ti-2-5161-fr.ashx?rev=59e51e3a239f485e95203aa7761e96dc
fr,CH,steam-traps,swivel-connectors-and-traps,utd_30l_utd_30la_utd_30h-utd30_ha,p154-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/utd_30l_utd_30la_utd_30h-utd30_ha-ti-p154-01-fr.ashx?rev=2d442c6e5c7045df90cc2627e7086e43
fr,FR,steam-traps,swivel-connectors-and-traps,utd_30l_utd_30la_utd_30h-utd30_ha,p154-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/utd_30l_utd_30la_utd_30h-utd30_ha-ti-p154-01-fr.ashx?rev=2d442c6e5c7045df90cc2627e7086e43
de,DE,steam-traps,swivel-connectors-and-traps,utds46m,p187-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/utds46m-ti-p187-03-de.ashx?rev=0e3bebd7ebcd4775a3ccfa0d0d0d8d7b
it,IT,steam-traps,swivel-connectors-and-traps,utds46m,p187-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/utds46m-ti-p187-03-it.ashx?rev=8818f5a1ed2b403eac838f63be0e5f1d
it,CH,steam-traps,swivel-connectors-and-traps,utds46m,p187-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/utds46m-ti-p187-03-it.ashx?rev=8818f5a1ed2b403eac838f63be0e5f1d
fr,FR,steam-traps,thermodynamic-steam-traps,utds46m,p187-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/utds46m-ti-p187-03-fr.ashx?rev=53af7d1e625844dd8dff0901dc100986
fr,CH,steam-traps,thermodynamic-steam-traps,utds46m,p187-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/utds46m-ti-p187-03-fr.ashx?rev=53af7d1e625844dd8dff0901dc100986
de,CH,control-systems,pressure-reducing-and-surplussing-valves,uv35_35s_35z,uv-35,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uv35_35s_35z-ti-uv-35-de.ashx?rev=2af68f90fa384ea79f36ed87acd18b4f
de,DE,control-systems,pressure-reducing-and-surplussing-valves,uv35_35s_35z,uv-35,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/uv35_35s_35z-ti-uv-35-de.ashx?rev=2af68f90fa384ea79f36ed87acd18b4f
de,CH,control-systems,desuperheaters,vad,vad,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/vad-ti-vad-de.ashx?rev=ba7036c355ee42378ec4ec0353c5fa4c
de,DE,control-systems,desuperheaters,vad,vad,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/vad-ti-vad-de.ashx?rev=ba7036c355ee42378ec4ec0353c5fa4c
fr,FR,isolation-valves,ball-valves,vanne_zs100,r01-541,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/vanne_zs100-ti-r01-541-fr.ashx?rev=b34beaeeb28d42098596fcfc3669955c
fr,FR,isolation-valves,ball-valves,vanne_zs250,r01-542,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/vanne_zs250-ti-r01-542-fr.ashx?rev=d16fad2481ac4ad087cfb5ec9ca9cd7f
fr,FR,isolation-valves,ball-valves,vanne_zs320,r01-540,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/vanne_zs320-ti-r01-540-fr.ashx?rev=9226452c52a248248cef6263dbccef2d
fr,CH,control-systems,self-acting-controls,vannes_de_regulation_3_voies_type_tw,p047-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/vannes_de_regulation_3_voies_type_tw-ti-p047-01-fr.ashx?rev=1dae3864c9c549bea3ad827f629d8c32
fr,FR,control-systems,self-acting-controls,vannes_de_regulation_3_voies_type_tw,p047-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/vannes_de_regulation_3_voies_type_tw-ti-p047-01-fr.ashx?rev=1dae3864c9c549bea3ad827f629d8c32
fr,FR,pipeline-ancillaries,vacuum-breakers,vb14-vb21,p019-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/vb14-vb21-ti-p019-02-fr.ashx?rev=2be7d7ce1e714d67998c1456e945034f
fr,CH,pipeline-ancillaries,vacuum-breakers,vb14-vb21,p019-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/vb14-vb21-ti-p019-02-fr.ashx?rev=2be7d7ce1e714d67998c1456e945034f
de,CH,pipeline-ancillaries,vacuum-breakers,vb14_vb21,4103,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/vb14_vb21-ti-4103-de.ashx?rev=bc19236bed2e4e72a4e0c99175fd785f
de,DE,pipeline-ancillaries,vacuum-breakers,vb14_vb21,4103,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/vb14_vb21-ti-4103-de.ashx?rev=bc19236bed2e4e72a4e0c99175fd785f
it,IT,pipeline-ancillaries,vacuum-breakers-diffusers-and-depressurisation-valves,vb14_vb21,p019-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/vb14_vb21-ti-p019-02-it.ashx?rev=08825734c6c0465ebc17ce3d0993e8e9
it,CH,pipeline-ancillaries,vacuum-breakers,vb14_vb21,p019-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/vb14_vb21-ti-p019-02-it.ashx?rev=08825734c6c0465ebc17ce3d0993e8e9
de,DE,heat-transfer-solutions,heat-exchangers,vep-und-ves,p222-03,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/vep-und-ves-ti-p222-03-de.ashx?rev=b1cf19b7dcc64fd8adaa73d47a504fa4
de,CH,boiler-controls-and-systems,vent-heads,vht,p405-42,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/vht-ti-p405-42-de.ashx?rev=8edb2dc25f9f4824a1efba7d4b64be34
fr,FR,boiler-controls-and-systems,vent-heads,vht,p405-42,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/vht-ti-p405-42-fr.ashx?rev=1b8d502fac98485ab89b5c62b169a72f
fr,CH,boiler-controls-and-systems,vent-heads,vht,p405-42,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/vht-ti-p405-42-fr.ashx?rev=1b8d502fac98485ab89b5c62b169a72f
it,IT,boiler-controls-and-systems,vent-heads,vht,p405-42,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/vht-ti-p405-42-it.ashx?rev=48e659df56c5449bbbfb461abc2ed193
it,CH,boiler-controls-and-systems,vent-heads,vht,p405-42,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/vht-ti-p405-42-it.ashx?rev=48e659df56c5449bbbfb461abc2ed193
de,DE,boiler-controls-and-systems,vent-heads,vht,p405-42,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/vht-ti-p405-42-de.ashx?rev=8edb2dc25f9f4824a1efba7d4b64be34
fr,FR,flowmetering,vortex-flowmeters,vim20,p339-07,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/vim20-ti-p339-07-fr.ashx?rev=b1bfb31f3bbc44cfb18713e43a2d1578
